place_id,title,rating,polaridade,polaridade_num,polaridade_texto,ResumoTexto
ChIJG7HwmhFazpQR8FYyeympwGI,Freak Café,3.875,0.33545048701298696,1,Positivo,"Sure the place will improve through time.. Latte was good, and there are plenty of healthy options to choose from. Pets welcome & has a little terrace with two tables.. Few options and missing ingredients."
ChIJz1WJvGBYzpQRTAwElrpasmk,Fresh Cake Factory,4.75,0.3869255952380952,1,Positivo,"One of few place open until late night with some decent option in regards to iced korean drink. Also we ordered the shaved ice with red beans and it was poorly done, just literally frozen water in a bowl for 20R$."
ChIJm-Y-AmRYzpQRL3FtlulbrAg,Friends Cafe,5.0,0.2775351355820106,1,Positivo,"The snack bar is only really presentable, but I wouldn't recommend it to anyone.. Very clean, uniformed staff, well organized, with gel alcohol available, all wearing a mask."
ChIJ2TuilrBbzpQRcsTmdq633Qc,Frutos do Mar,4.0,0.9,1,Positivo,"Excellent, good price and wonderful food!"
ChIJ9-ej45xXzpQRAZ6onnQJBro,Futuro Refeitório,4.25,0.3530316250079577,1,Positivo,"very good breakfast/brunch options, best avocado toast I’ve ever tried, super chill environment, efficient service, just love it! Moral of the history, I would rather waste my money on a expensive overpriced restaurant that you can get actually some service."
ChIJXxnExT1gmQARn5EyL57pCuM,Fábrica de Bolo Vó Alzira Bangu,4.75,0.23416666666666666,1,Positivo,"The cakes are even good, but you send messages and no one responds!! I love grandma Alzira's cakes and on top of that they are very cheap.."
ChIJG9G0Z85bzpQRTwinDTk4dh4,GALETERIA GRILL *,5.0,0.2375625,1,Positivo,"I placed an order and paid via pix within the parking hours, after some time they reported a problem with deliveries, so I asked to withdraw the pix and was ignored! I haven't been in person yet but I ordered a lunch box and it was very good, well served with sausage and very good roasted chicken."
ChIJ8yRoGw5azpQRbDOV-n61hew,Gaia Nutre Empório Orgânico,5.0,0.4793192762821669,1,Positivo,"It is possible to take meals and quality organic products home. Almost everything was already finished, but what I bought was great: hidden vegetables, organic fruit juices, fruits and vegetables.. A very pleasant environment, with delicious food and first class service."
ChIJG4wc-ldIAQcRfV8qt4__BUs,Galeteria São Paulo,4.875,0.49729166666666663,1,Positivo,"Come and meet .. everything wonderful.. To this day, best food compared to the São Luiz chickens. Excellent seasoning, fast delivery and very hygienic."
ChIJM23eI7X3zpQRqqF4ngu2tus,Gallette Chocolates,4.625,0.40700148809523806,1,Positivo,"They also sell a lot of their products in St. I loved everything, everything.. You'll love it..... it's a festival of delicacies made with a lot of zeal, correct manipulation, care in every way, great attitudes, awareness."
ChIJfTZeF_BEzpQRyJY4B09VbbQ,Gardênnia Restaurante,4.5,0.37007685908564814,1,Positivo,"It has a variety of foods, all fresh and hot! I already knew the restaurant, always very clean, well-assorted menu, great seasoning."
ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,Gastrô Hub,4.625,0.40234375,1,Positivo,"Once from their Italian, and the other time for Brazilian. Would highly recommend it.. Good food, great Aperol Spritz."
ChIJzwiN3BZZzpQRj45WoxyIwH4,Gatcha,3.875,0.46690821981837605,1,Positivo,"Ahh, the service is incredible, we were well received by Lucas and Juliana. Visit to the kittens costs 15.00 (15 minutes), which can be booked right there."
ChIJU8gi6YBZzpQRxlK4ReHeSno,Gateria Cat Cafe,4.125,0.47222840223463447,1,Positivo,"Spacious and airy place, with a feel of home... the kind that makes you not want to leave. Kittens for adoption roaming freely in a wide space, 100% screened and with no escape routes!"
ChIJWTlQ54VZzpQRrWgEIwjRu5s,Gato Griô Café 2D,5.0,0.27970817723942726,1,Positivo,"The service is EXTREMELY FRIENDLY and I realized that it was not my privilege. Super nice place, we took a LOT of pictures and the food is very good."
ChIJxwOpcrBXzpQRXiWqf4Sigtw,Gato Pingado,4.125,0.4755233952555381,1,Positivo,There is a space where you can visit and interact with the kittens that are available for adoption. They are all up for adoption and I am very happy to see how these projects have helped them find a home.
ChIJVYYHB1JYzpQRYDo8PMx2tOY,Giramondo Caffè,3.75,0.3821614583333333,1,Positivo,Meeting Aldo was one of those good things that the universe offers us. But when we asked if it was working he opened a smile and invited us for coffee.
ChIJVX1PCYNZzpQRWzFZiLxLCHM,Green Kitchen - Pinheiros/ restaurante e bar,4.75,0.47683069534632033,1,Positivo,"Right in the center of São Paulo, inside Selina Hotel,  this restaurant also offers 24/7 takeout items. Bad management, foreigners not welcomed.. Great food!Go for today""s option if you order 2meals,discount is huge.You pay R$33 instead of over 50 each.."
ChIJL6zyR6ZXzpQRAOwaP8ksrPQ,HM Food Café,3.75,0.547078125,1,Positivo,"I""ll definitely come back again soon.. Great Location and beautifully designed space! Tried an Americano, and I loved that they let you decide how much hot water to pour by bringing it on the side!"
ChIJ6QfZ1UxRzpQRUPUEfN6cc80,HORA DO LANCHE,4.714285714285714,0.6227006802721088,1,Positivo,"Very good service, great snacks and fair price. A super nice environment, delicious food and very good service, simply amazing."
ChIJGbDeM09XzpQRR3Okpl-5CZw,HUB Food Art Lounge,4.375,0.46207524297597824,1,Positivo,They also provided a couvert of delicious warm fresh baked breads with various spreads. Service is bit slow and chaotic - I received mains before starter but food was delicious.. Not vegan / lactose free friendly.
ChIJ50x2TcX3zpQR7OuLiIfIspY,Habañero Bar das Américas,1.875,0.36979166666666663,1,Positivo,"Rodízio was good, nice deck, open space to enjoy it with family and/or friends. Nice place to eat tex-mex food."
ChIJ1_Nc5N9PzpQRQsHC3E1CulM,Habib's,4.75,0.30791666666666667,1,Positivo,Ana Ryzia otímo. Super top as sfihas.
ChIJt6A-LZ1jzpQRg-Ph4jMZdO8,Habib's,4.75,0.30791666666666667,1,Positivo,Ana Ryzia otímo. Super top as sfihas.
ChIJb9PbONRZzpQRf_YPoWL5owM,Haddock Lobo Cheese Bread,4.5,0.1992784429112554,1,Positivo,"The number one Pao de Queijo with other amazing deliciousness like quindim, corn bread, tuna sandwiches...come prepared for a small space, lots of people and love. It’s a small place with no table to seat...but the attendants are very sympathetic!"
ChIJl3Dfl2r3zpQR6UddU-HMEaw,Havanna Café - Santana Parque Shopping,4.0,0.7999999999999999,1,Positivo,Great place for a nice afternoon coffee. Excellent comfort and service.
ChIJc60im7hZzpQRdkemOlkvH4w,Havanna Café - Shopping Cidade SP,4.625,0.12758497380433656,1,Positivo,"I love the hot chocolate from this place, as they are very consistent and of high quality. from the window, where you can have a good view of Avenida Paulista."
ChIJae-yBIzFsY4Rr8U0LYwm1HE,Hazlo Simple,4.5,0.3131652866809117,1,Positivo,"As we see often in the DR , friendly waitresses but they need some professional training. Although I think having to have your mask on all the time outside its not actually necessary."
ChIJSxYl_11ZzpQR_tqieOCeVVU,Heaven Caffè,4.875,0.2095258445258445,1,Positivo,"Cute, cozy place (although it drizzled and I had to change places because the retractable roof was broken). The coffee strained in these methods I mentioned is cleaner, soft drink and with much more sweetness."
ChIJb2y9qlxZzpQRa7PgvWDngs8,Hi Tea,2.857142857142857,0.22213556851311952,1,Positivo,"Store maintenance is bad, desserts are not tasty.. Nice place for some resting and to have a good refresher. It's on the first floor of number 80 Praça da Liberdade, above a wonderful market too."
ChIJFd1_21hD65QR2gUR2O0ciUU,Hopper's Centro,4.75,0.476875,1,Positivo,"Hopper""s is a pub with lots of chopp taps and some burgers. The staff are amazing, very sympathetic, with ongoing conversation to present all different beers."
ChIJUfXALND3zpQRq1PODPZ_J04,Hou Culinária Chinesa,4.625,0.4195525568181818,1,Positivo,"Pricey, but well worth it.. Food was amazing, the 'Four Kingdoms' dish is highly recommend, service could have been, took the meal longer than normal to be prepared.. Great place... big portion and delicious food....awesome....i""ll be back..... Succulent and fantastic service. Friendly staff and the best Yakisoba in town!"
ChIJYSrtxaFQzpQRSfalfPY_uqA,Huto Izakaya,4.5,0.2994168956043956,1,Positivo,"At first, the hostess refused to seat us at the sofa as she didn’t want to commit us (5 people) in a 3-table seat (for 6 people) even though prior reservation had been made. The Brazilian wagyu is less tasty than any regular meat from a grocery store."
ChIJuWhPG1pXzpQR8RbxXQSSEFk,"IL BARISTA CAFÉS ESPECIAIS | VILA NOVA : Casa, Torrefação e Escola do Café",4.375,0.4192144510582011,1,Positivo,This location has wifi but no outlets at the tables if you plan to bring your laptop for an extended period of time. We got a detailed explanation in English about different types of coffee and were offered to try several espressos.
ChIJQRFkjOVazpQRQKj2RHBhb9k,Imperial Homemade Cakes,4.625,0.6236328125,1,Positivo,The woman just put it aside and I got another flavor. And the best I got all this satisfaction paying an affordable price!.
ChIJEY3BLZnJzJQRZNlDmcuhQBk,Império Dogueria,5.0,0.45969696969696966,1,Positivo,A new concept in Hot Dog. Very good place and excellent service..
ChIJIQdQJatZzpQR4cZPIILajHs,Império do Suco,5.0,0.35717592592592595,1,Positivo,"Very dynamic, cheerful, super polite team, always very good and quality food, success to the whole team, you are to be congratulated.. Very good attentive staff lots of variety snacks quick meals homemade food they deliver at home .the best pastel in Praça da Sé is in Império do juice I recommend it.. Dishes served well.. To cool off good place."
ChIJK3HKSBj2zpQRuZm9xQYQ_Tg,Inova Bar,4.875,0.4375,1,Positivo,Top. Showwww.
ChIJadWy0X_3zpQR1JndmyJ7R8k,Italiano-Dog Gourmet,3.375,0.5642261904761905,1,Positivo,"Tucuruvi Different menu, hot dog with lots of stuffing, quality products and fair price. Great service, family atmosphere, very tasty snacks, well stuffed #SuperRecommend"
ChIJ2a5ictd1K4cRV8FUmMRO3ys,JL Patisserie,3.75,0.4610913986806844,1,Positivo,Very boring but at least I had family members who brought it to life. This place was a walk by and glad I stopped to check it out.
ChIJ7XxVOPvwzpQRSQTd2jItJfI,Jacques Café,4.875,0.5645833333333333,1,Positivo,"The atmosphere is amazing, remembering great places of London, with a great view of the mountain, topped with a vip greetings from the staff and amazing cakes and chocolates.. They need to improve the service quality."
ChIJ6-cyK_f5zpQR4Plcc9izCSE,Japa Bar e Lanchonete,4.0,0.4011149088541667,1,Positivo,"I always ask for ifood, it's one of my favorites. Fast delivery and comes well packaged.. Today we went to celebrate my son's birthday."
ChIJCaUFxsxZzpQRQO93YKHQBz0,Jiquitaia,4.125,0.3813020833333334,1,Positivo,"The waiters don’t speak English so it might take some time to order. Compared to prices in the UK, this was really reasonable and good value for money."
ChIJzSvBYhpZzpQRI24qgusn5VI,Joaquim Portucale Bistrô Português,4.75,0.37537635216346155,1,Positivo,👉🏻 We found out that this is the first Portuguese bistro in SP. To offer a product of poor quality Everything has once in a lifetime...and the last one...which was the case with this restaurant.. Super recommend.. quiet place and great food..... good combination... returning today to try other dishes with delicious dumplings..
ChIJiY8sb6tZzpQRi2tTGcxxWUQ,José Café,4.5,0.4256488095238095,1,Positivo,"Sunday in Jose Cafe with bagel&coffee will always be one of my favorite memories.. Good coffee, really poor internet connection. Try the cinnamon + Dulce de Leche, this seems to be unique."
ChIJa1XC_gFZzpQR6ZbaEJ55900,Jules l'art du pain,1.75,0.5161830357142857,1,Positivo,"There are two details that make the difference for me: they have sparkling water from São Lourenço (the best there is) and a mini eclair, which satisfies me just right. Good bakery option in the Vila Nova Conceição and Moema region."
ChIJYwEBwJ1XzpQRWrGNAyfOyHo,KOF - King of The Fork,4.0,0.3179615534205378,1,Positivo,"Staff lacks of training, let""s begin with eye contact and the two words: ""thank you"". Tipp for you guys: add a sign 🚫💻 and get rid of the desks.. My favourite cafe in Sao Paulo."
ChIJ1_uDFb38FAsRkWoZgNBhdnA,Kidog no Pote,5.0,0.5013948567708333,1,Positivo,"Excellent snacks, a delight, hit that hunger on Saturday most closed I remembered them I ordered a hot dog in the pot, what delights very approved God bless each and everyone. Delicious, I loved it and the kidog sauce is sensational 🤤❤️❤️❤️."
ChIJU4b7UqtZzpQRTGccgq_JJWQ,Kilu's,4.625,0.3029427846459096,1,Positivo,"It offers the same options as any other location, but its price is still high. Price is a little high, but the quality and choice of food makes up for it.."
ChIJabMAAKlZzpQRmiHcuY1771E,Kisetsu,4.5,0.3219696669071669,1,Positivo,"At Kisetsu they offer fresh fish and good food for a reasonable price, specially on week days, and their menu has all the items you would expect from a good sushi restaurant. The decor is inspired by traditional japanese architecture but there are a few details that look cheap."
ChIJQekODKxbzpQRCbNJDHm5LAE,Kome (Moema),4.75,0.4935911305316547,1,Positivo,"Ficamos muito animados quando vimos o restaurante abrindo na esquina e fomos unos dos primeiros a jantar lá no tatami. It was an extra from the chef but I just wanted some sashimi so they brought slices as big as beef, one finger thick, one finger wide, could not fit my mouth... God, we were waiting for them to see we didn""t want any more and just take the rest away... And that""s when we were ignored for half an hour and they started to close the restaurant."
ChIJ8wpVIzVYzpQRGP82E0Wjc9g,Kopenhagen,4.5,0.15999376085069444,1,Positivo,I was in a hurry and the attendants did not deliver my note. And that's why the cuties didn't want to hand over my grade.
ChIJq6p6oD_amwAR0Cmb6kUgFe0,Kopenhagen,4.5,0.15999376085069444,1,Positivo,I was in a hurry and the attendants did not deliver my note. And that's why the cuties didn't want to hand over my grade.
ChIJ3QoilSRYzpQR1vWdCJ0kKY0,Kopenhagen Cafeteria,3.875,0.38105324074074076,1,Positivo,"Ok. Ok. quick service, friendly staff, the store is quite small with only 2 tables, there was no place available to sit and have a coffee. There isn't a wide variety of ways to serve it."
ChIJI5G0TnsNxpQRfN5NQXDiVAw,Kraidli - Doces Árabes,5.0,1.0,1,Positivo,Wonderful sweets! !👏🏻👏🏻👏🏻👏🏻
ChIJWdNCY2umsJQRB8yypZ9aMXw,LEBBEKE,4.5,0.5742390873015873,1,Positivo,"Clean and very nice place, I will definitely come back.. Highlight for the thousand leaves that I loved so much❤️."
ChIJeW1KK5tZzpQR-Z7D35FgGpU,LONDON COFFEE STATION,3.75,0.3090792410714286,1,Positivo,"It""s a great place to have your breakfast including Italian cappuccino, Irish coffee, several cakes like vanilla, Red Vellvet, sandwiches, etc.. Before 10a.m. Difficult to park in the area during busy hours and there is no valet parking service."
ChIJyesOOjZbzpQRkDFW9NMCOIk,La Boulange - A Padoca Francesa,4.375,0.3129065205627706,1,Positivo,"Lady at the counter was super nice and helpful.. French bakery with natural fermentation breads, all products very well presented. Environment is small and decorated, just missing the air conditioning for greater comfort in this heat."
ChIJocgmU_RZzpQRWPUVM6aHnOw,La Boulange - a padoca francesa,4.875,0.2249142784299034,1,Positivo,"Downside- there are only 2 tables ( 1 inside, 1 outside) so it’s mainly take out place. I've eaten many croissants from these new artisanal bakeries spread across SP, but La Boulange's is the best so far!"
ChIJ9YKDgBdYzpQRwOecNXscrg8,La Braciera Pizza Napoletana - Higienópolis,2.142857142857143,0.46685219542362405,1,Positivo,It is definitely a place worth going.. Great pizza and attention with outside tables. Best pizza I had in Sao Paulo.. Super legal!.
ChIJS3smUH9ZzpQRGXtPX_lvbAg,La Musique Cafeteria,4.125,0.4208940521284271,1,Positivo,The small but comfortable place to have coffee and relax a little. the top part has a bit of almond poodle and i just loved it..
ChIJY3PsVJ1azpQRGdQHFE54LDw,La Pasta Gialla,4.75,0.42541666666666667,1,Positivo,"It""s good but a little bit expensive for what you get.. Cozy atmosphere and most of the time with few people."
ChIJ6_wazeZQzpQRfElnUnYcUtQ,La Spaziale,3.5,0.6125,1,Positivo,And I really like the first service coffee machines. Best machine!
ChIJXRRQpS1ZzpQRDXGIYlNyndk,La boulange - a padoca francesa,4.0,0.3896800595238095,1,Positivo,"I didn't see the lady packing the baguettes, as she was thinking of taking sweet almond bread. I believe that some items are priced a little high, but in most cases, prices are compatible with the quality of the products offered."
ChIJ30hraeFXzpQR1X65hn9OzvU,Lanchonete Conquista,4.625,0.5152954545454546,1,Positivo,"It's a great place to go during the service's lunch hour (they don't take long to serve the dish), go with friends, for happy hour or a casual lunch. Ask for the house pepper which is VERY good.. Great service and food."
ChIJRaFStX_3zpQRThV2HlXqcU4,Lassù,4.75,0.41498992021050846,1,Positivo,"Other thing is that despite many waiters there, you need effort to call them. So, I went there almost at 3 and half, as today started to rain out of sudden, even having half hour, and knowing that it would be opened, while choosing what to eat, the manager hurried us instead be welcomed."
ChIJIcbzSZZXzpQRrchVuCOmTuM,Le Pain Quotidien,4.71875,0.2536179159347872,1,Positivo,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJ9-KThDtYzpQRkkwbcRJrwGk,Le Pain Quotidien,4.71875,0.2536179159347872,1,Positivo,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJ1b3-I_5ZzpQRt3SmT8fpi8Y,Le Pain Quotidien,4.71875,0.2536179159347872,1,Positivo,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJJQkuGNVZzpQR1Qx5UVbG1zs,Le Pain Quotidien,4.71875,0.2536179159347872,1,Positivo,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJgx608EpYzpQRBtllqI9avlo,Le Rêve Club,4.375,0.33588541666666666,1,Positivo,"Nice decoration, good air conditioning, great music on the first floor. The house constantly give VIP tickets away (no entrance fee)."
ChIJQ3-bzK1WzpQRDLc5bXw4Wpc,Letícia - Morumbi,4.125,0.5554568452380952,1,Positivo,"The bakery is fantastic and has a pretty large grocery selection as well. Excellent bakery/cafe in Morumbi, great variety of snacks, sandwiches, plates and most importantly, sweets!"
ChIJH6pXT5JZzpQR_19lhyyTY-4,Levimune Chá - Emagrecer com Saúde,5.0,0.3264583333333333,1,Positivo,"I don't like working out at the gym, but I go hiking with my friends and we've all lost weight in a few days. I'm 68 years old and I drink it hot and also cold, even at my age the results were very fast."
ChIJtTnRlkq5uZQRV2szibPNFRk,Liban Gourmet,4.75,0.5248484848484849,1,Positivo,I had a very good and pleasant experience there. Very expensive and I've eaten others in the city infinitely better.
ChIJgf7HuX9QzpQRuVZb8Ys6DhM,Little Coffee,5.0,0.3813888888888889,1,Positivo,"Terrible they offered a provolone cheese sandwich and they gave me mozzarella cheese. Very beautiful, pleasant and cozy place.."
ChIJDTZlRxj2zpQRYjeMomQ0daI,Loirão Bar,4.75,0.4125,1,Positivo,"Traditional place, at night with lot of heteronormative youngers having date, happy hour and friend’s meetings. I would say that this is a traditional Brazilian Bar."
ChIJMfAmvCZbzpQRH6301mbFzL4,Loris Café Bistrô,5.0,0.4279492984693878,1,Positivo,"Very good, cozy place to have a wonderful hot chocolate on stressful days kkk I will definitely be back ♥️. The menu is quite varied, including coffees that include mixtures with whiskey (Irish coffee) and gin."
ChIJK1V7c4lbzpQRDE44LnyW-xc,Louisette Crepes & Café Francês,4.75,0.41177742830086583,1,Positivo,"It's a great place to eat at night in Vila Clementino.. Wonderful, receptive and fun service, amazing crepes and the coffee is worth a separate comment, because the coffee taste has no equal!."
ChIJ26F_ILX3zpQRpg7bC96z82I,Luiz Fernandes Bar,3.5,0.48177083333333337,1,Positivo,"It is part of Brazilian culture to have snacks and drink ice cold beer over an afternoon-long chat. Off the beaten path, genuine and traditional for those who (as me) grew up in Zona Norte.."
ChIJxd1brrVbzpQRyGBNe4zeyo0,Lá na Vó,4.0,0.3126542325085811,1,Positivo,"The space is small and it gets a little full especially after lunch with people going there to get dessert. Small place, few seats but very cozy, good music and at the ideal time to talk."
ChIJWz3R7e_3zpQRv3DnEFLTS9E,MANSION XV SANTANA,3.75,0.23348717948717948,1,Positivo,"It took half an hour for us to receive what was ordered at the table. I asked the waiter why he didn't tell me earlier that an item on the dish was missing, and he didn't know how to answer me."
ChIJhxu-OBRZzpQRRk2Bwv_hqC8,MUG.sp,4.75,0.42910819504569503,1,Positivo,"It is my first time in Brazil Sao Paulo and the place left good impression. I""ve been remote working in Sao Paulo for three weeks now going to different cafes everyday."
ChIJj5IGUxz3zpQRQdEZr1Ou6U4,MUNDO K-10,4.0,0.6341145833333334,1,Positivo,"Delicious snack, the best in the north zone, I will always be there with you, I love it so much.. Wonderful snack, thanks for the amazing service 🧡💙."
ChIJ99SAg05YzpQRbpPmmFrnhLk,Magg Café Copan,4.75,0.4992943948412698,1,Positivo,"I needed to stop for a drink and their Italian soda is delicious. Simply cozy, beautiful organized environment, dishes with excellent diversification for many different tastes and great service."
ChIJJ45OI2hXzpQRXJl5Lij_BSw,Magô Restaurante,4.5,0.5966145833333333,1,Positivo,"Great dining place, Excellent food, very fresh ingredients and kind service, will be back there for sure. Before ordering I asked how much the price will be more or less."
ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,Mais 1 Café Brás Leme,4.166666666666667,0.45052496693121696,1,Positivo,"Specialty coffee in the region is really rare, it could only have more infusion styles. I definitely intend to come back more often and try other options."
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,Mais Burguinho Moema,4.875,0.4660769498771731,1,Positivo,"Their all-you-can-eat service is fairly priced for the amount of food you get, I went with my mother and we both left feeling as if our stomachs were going to burst. We also ordered the drinks refills wich had plenty of options and a petit gateau (lava cake) milk shake that was to die for."
ChIJoU3JAmNezpQRI-2wOMJPEY0,Marie Marie Bakery,5.0,0.47311011904761907,1,Positivo,"Little, but is a cool place to know and to prove different bakery options. The right place for a family meeting."
ChIJEyape9D3zpQRqvrahzLve7M,Marques Hamburger,4.5,0.4435509672619048,1,Positivo,"Some of the best chopp I have ever had.. Marques Hamburger has established itself as a traditional burger place in São Paulo and requires no introductions. If you are still hungry after your burguer, all desserts they have is delicious!."
ChIJnSHUSS_2zpQRqEeESQh-US4,Marques Hamburger,4.5,0.4435509672619048,1,Positivo,"Some of the best chopp I have ever had.. Marques Hamburger has established itself as a traditional burger place in São Paulo and requires no introductions. If you are still hungry after your burguer, all desserts they have is delicious!."
ChIJKVJnqxBazpQReldqd4ZMAV0,Maxifour Lebanon Market Center - Empório Árabe,4.125,0.6406627747252747,1,Positivo,"Portions are small, which is good for the customer to try a bit of each dish. The price per kilo of food is slightly above average for same quality restaurants."
ChIJ1YvDGsRZzpQRhisI0jWDj2A,May Macarons,4.0,0.637604767917268,1,Positivo,I thought it was great how they managed to bring 2 flavors in a single candy! We ordered some Macarons for my wedding and all the guests loved them.
ChIJRfFAPk32zpQRLdq_Jmls010,McDonald's,3.9,0.27124159961415395,1,Positivo,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJE0S6Qtb5zpQR1DpUH6rUPdU,McDonald's,3.9,0.27124159961415395,1,Positivo,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJJyaqP-FYzpQRRoDL--K_dJ4,McDonald's,3.9,0.27124159961415395,1,Positivo,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJgXJWcw7BxokRJQug18HE2xU,McDonald's,3.9,0.27124159961415395,1,Positivo,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJbbohXmhRzpQR7937AaIXfUI,McDonald's,3.9,0.27124159961415395,1,Positivo,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJ9QYzCCNRzpQRfDD129kxnP4,Mil Confeitaria,4.125,0.3273811026936027,1,Positivo,"Perfect thousand leaves, light, crispy dough, tasty pistachio filling and super well finished. Two mil individual (one traditional and the other pistachio) cost R$56.... A thousand sheets assembled on time."
ChIJe5d1ZMJZzpQRDBPnvPrY0DY,Mimo Restaurante,4.5,0.44790459179131054,1,Positivo,"Prices are a little high for what it offers, portions aren""t big, only with the main dish you are not gonna be satisfied, not so many craft beers neither is the wine selection big. This place has similar atmosphere as the NYC meatpacking district, but in Sao Paulo!"
ChIJ_Tr6459FzpQRFOey4KLDeow,Mineiro Delivery - Diadema,4.625,0.12227864583333334,1,Positivo,"Tropeiro without pork rinds and with rice... it looks more like a stir-fry that is sold on the BR381. I placed an order through ifood and, after more than two hours of waiting, the store canceled without giving any explanations, and the order was already on its way."
ChIJm5Pbhsv3zpQR1Ed8m--ds1s,Mobi Hamburgueria,4.75,0.6064583333333333,1,Positivo,"The drinks were better than the burgers, they also make really good Moscow mules.. Fábio is very nice guy and have a great skills ! Really happy time here !."
ChIJkXCcxo1YzpQRKC6ZmCwkEzc,Mocoto Cafe,3.0,0.3874375,1,Positivo,"Unfortunately, service was very slow and I found a hair in my dish. For years I dine at the one in Vila Medeiros but this past experience made me re think about their quality standards!"
ChIJGd2l-QH4zpQR231Rg4ruJLk,Modelli Industry and Trade sachets of Coffee Machines,5.0,0.9099999999999999,1,Positivo,Very good service.
ChIJMwbG4VJZzpQReTT-tYDCxvU,Monte Libano Bakery,4.25,0.42149131944444446,1,Positivo,"This bakery came highly recommended and for good reason.. Best breakfast in Sao paulo Amazing. Not only do they produce the best bread in town, but also offer a great service!"
ChIJHykXLbFZzpQRH2-P6Ewsiw4,Moscatel Restaurante e Doceria,4.625,0.3519846126818783,1,Positivo,"We had happy hour with customers here, but no food! Excellent attending with many choices of dishes and desserts.. Great desert selection!"
ChIJEchOMJf3zpQRa1N7XuM2dN0,Mota Distributor Sweets,4.875,0.3516666666666667,1,Positivo,"It has parking at the door and a good variety of products. There are also disposables, party items, something about products in general."
ChIJh_c911FazpQRbu4HdZMqgVs,Mr.Brown Café,4.75,0.4160796049188906,1,Positivo,"Ok. Ok. Great place in health to have a coffee and eat a.cake with peace of mind. With a few tables, but not many, depending on the hour it can be full."
ChIJ_RL4ZmdXzpQRTVjvYd56_kM,My Baker,4.125,0.49008095946712016,1,Positivo,They make a good and very sweet Nutella cappuccino if you are into these type of things. Lovely waiting staff who are always willing to help you find the perfect bite and flexibly accommodate those special requests with a smile.
ChIJF5zUT9T5zpQRSSajaXHy2CQ,Nakajyma Sushi Limão,4.25,0.6793098958333333,1,Positivo,"If you cant finish your food, they offer a doggy pack...Great place. We didn""t even sit up to 5 mins before food was served 😊😊."
ChIJxRFEFEBXzpQRHeWNJX73-4s,Nelita Restaurant,4.375,0.40791102994227996,1,Positivo,"shame they allow people to break the law and be standing up without masks. However, if you are willing to spend this amount, it is very worthwhile.."
ChIJM497jDtYzpQRPO5yrikhqTE,Nespresso,4.75,0.32709122474747476,1,Positivo,"I strongly recommend the experience in trying some new coffe tastes.. Love it they are so sweet. It is possible to do a tasting and buy products such as coffee makers, cups, mugs, glasses, among others."
ChIJAQDMvNVZzpQRrwqLrcpWOe4,Nespresso Boutique,4.5,0.45820944940476194,1,Positivo,"I’m a Nespresso Lover worldwide and after having an AH-MAZING experience with Wagner at Nespresso Oscar Freire ___Sao Paolo, I had to show up here to say this gentleman offers the most caring, professional, genuine Customer Care EVER!!! I loved it, if you are looking for a Nespresso machine, this is the place, pretty good store with a big showroom and with all options and recently release products,."
ChIJxdt28iPX7JQRRh8m-7Jt_Uc,New York Lounge - NYL,4.75,0.06153096655328798,1,Positivo,"The place no longer holds that many people and it is very tight to walk or dance, being clear that there were more people than allowed. But I would really like to see if ALL CONSUMPTIONS were actually removed by me, but that didn't happen, detail I'm not from the city and I think it's impossible for someone to consume what was charged in the period of two hours."
ChIJr0zbnftazpQRtGKRlUzN7IQ,Nipon espetinhos,4.75,0.27928882575757574,1,Positivo,"A point of attention worth mentioning is that if you stay inside, especially on the first floor, be prepared because the smell of grease will stick to your body and your clothes for a long time lol lol.. They make Hot Roll, Temaki, Sashimi, Sushi, Inarizushi, in addition to the traditional skewers.."
ChIJ60-iUndezpQRALwR7U30jPE,Nonna Lilla,4.0,0.47421832947721876,1,Positivo,"You can see that the boss does everything with a lot of love. We opted for the chef's recommendation, and it was an excellent choice."
