,title,place_id,username,rating,description,images,date
2167,Wanderlust Bar & Cozinha,ChIJJSnFFdBZzpQRDH46B55PVWg,Vanessa W,5,Google had it as a vegetarian which it is not exclusively though it has veggie options. Creative and varied cocktails. Lots of food options for every palate. Fun vibe,,2 months ago
2168,Wanderlust Bar & Cozinha,ChIJJSnFFdBZzpQRDH46B55PVWg,Chi Santos,5,We are visiting Sao Paulo this weekend and we found this gem. The staff are very helpful and friendly. We don’t speak Portuguese so the communication was difficult. They tried their best to assist us. The food is really awesome. Price is okay too. The security was very helpful. He accommodated us while booking Uber and did not leave us to make sure we are safe until the driver arrived.,,8 months ago
2169,Wanderlust Bar & Cozinha,ChIJJSnFFdBZzpQRDH46B55PVWg,Victor Abadio,4,"Lovely place!
The menu has something to everyone and the staff is very helpful and enthusiastic.
I had the steak with cheese risotto and it was delicious. The plates were some what slow to arrive but worth it.
Will come back for sure!",,a year ago
2170,Wanderlust Bar & Cozinha,ChIJJSnFFdBZzpQRDH46B55PVWg,tolga eltimur,5,Very delicious dishes. Cheap. Staff is nice.,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPB-2x2io8XIy6NU9qYgKeUfccZmmRN2K_UfZM=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMcIqEd932ov4hKpVvAb1WSr5KbhFPOFHXeJ3E=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOd8XrukQC48rbFH1lCPjLqqnmK-9lOXtr3u_w=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOQQGiJ2-wD7fjgFuelLdYLgSmfhVHsSZQ6zkg=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPtoiSCKIkMlK3w7ZUD6qBv9XSjevfs-1Ff7Rw=w150-h150-k-no-p'}]",3 years ago
2171,Wanderlust Bar & Cozinha,ChIJJSnFFdBZzpQRDH46B55PVWg,Manu Calado,5,"This is a very nice restaurant bar with a well done international food and drinks menu. I recommend you to have lunch and add the apetizers and dessert as they suggest. The service is on point, polite staff and ambient music very well selected for the trendy crowd that""s most likely to visit. I had a burrata and tomatoes risotto with an Asian gin, suggestion from the staff. Both on point #trendycrowd #restaurant #bar #lunch",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQjUdLkQvaPrC8G1hT5twDshh4qyGUjZqZq8x_=w150-h150-k-no-p'}],3 years ago
2172,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,José Antonio Lemos,2,Out e ooiuyo,,5 years ago
2173,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Eu sou,4,"O local foi um achado no centro de SP. Limpo e organizado. Tem opções de pratos com valores super em conta e bem fartos (a partir de 14,90). Tem também a opção de buffet bem variado. A comida é saborosa e tem tempero, algo difícil de encontrar. O horário de almoço costuma a encher do nada, mas nada que seja negativo. O atendimento é bom e o pessoal do caixa são bem simpáticos, já que o pagamento não é feito na mesa.Vale muito a pena conhecer e eu recomendo!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO4a5QwAtI_JUjiHoa3iDy_L3WVQMRZHvO-2bTR=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP8jb4AzJa0LsVW_m5P9ja4tMUeSe5JFZ0h5SL1=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNGGp2DdhaCuzbX1IXrjJvyWeCNXAOy4Ggixs9N=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPUbGMHFWW_6-Tp5DfbiRKYFD-6cpFCg4xFS9Yt=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOQK9ryDboHM8uC0s9rt6JO-OUAoG3rFMscY_qg=w150-h150-k-no-p'}]",a year ago
2174,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Cristina Cavanilla,4,"Lugar tranquilo, amplo e  arejado.  Atendimento rápido, fui no jogo da Copa, tinha telão,  estava bem animado e descontraído.  O valor é bacana, tem pra todos os gostos,  do mais simples ao mais elaborado, então atendeu muito bem as expectativas. Eles deixam um aparador próximo a fila de pagamento, com café e sempre tem um docinho pra fazer um agrado....♥️ recomendo.",,3 months ago
2175,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Tânia Kobayashi,5,"Comida muito gostosa, ótimo atendimento e preço, pratos grandes e bem servidos.

Ah, sempre tem sobremesa, eu amo a canjica, inclusive sugeri que tivesse mais vezes na semana 😀","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOHKe-7rVIctkZLJhJwhar2PSTwvSylp5mI33bk=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOhWz8J1C_fsCrrZw2EzChhq31r6L19Zse5TOSe=w150-h150-k-no-p'}]",a month ago
2176,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Ana Paula Delgado Bardini,5,"Comida muito boa, atendimento excelente, lugar limpo e super indico!",,3 weeks ago
2177,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Robson Lee,5,"Atendimento nota dez! Pratos super bem servidos. Preços de PF acessíveis, com um sabor acima da média! E também possuem por kilo! Estão de parabéns! Ficou muito acima da minha expectativa!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNkJUJAyJKrk8UDLeC4r8SgISACTOkTG_x3qxg2=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNn--ixNIxVZucN4NwMfAyxNETWBe82W70aVNXA=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPyE_opwfewme-L7xWi03c272BxHrbE9uohXp3_=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOpdhxEhukfZkafF5Y2nAOP3DxqiCtvJKbA8he3=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOzOnR91Np6qkVjzfPhcs2LaNOyaBxTY_U7HkTt=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOsMA3GayP2d6bYJHztsNbbSxHiY24DiYtX6L0z=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMT1jf35zoATf28gLqPkYDLkrofsVjUzGNebe_C=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOT1bMOzjspxgt63VPWDHw5i8lonfHyL7gpBNiJ=w150-h150-k-no-p'}]",3 years ago
2178,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Drake Davison,5,"Excelente lugar pra tomar uma bebida bem gelada , somos sempre bem recebidos , de sexta feira sim ao vivo , um piseiro massa , os preços são excelente .",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOSqam4GMTBSNxe_om69vriArGNR8b0de33tZev=w150-h150-k-no-p'}],7 months ago
2179,Restaurante Expresso São Paulo,ChIJU5UUx1RYzpQRWUs6_yqQFGc,Tatiane Cavalcanti,5,"Comida boa, preço justo, atendimento rápido. Nos horários de almoço são bem cheios, mas a comida vem rápido. Atendimento legal!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNq6xHD9gKoLglHFWng5htUBcBUI7nw0unGUfPa=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOLrYNazyHzBQGb56U-xThaq0VTQLSaslLz66QI=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPcGESHlz5rVRKRh691P0Bb5H2Z6GC9mIOmVo2c=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPWVxPO_74mYBHJprzYCfUZYmbKsYF6R2nUFyxv=w150-h150-k-no-p'}]",a year ago
2180,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Humberto Baptista,5,"Sublime experience. A solid command of gastronomy displayed by the chef delivering innovative dishes. Wide mix of choices for many tastes, small but well served space.  Must go.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMTTsEWU4V8Yp81D1YEzc3dCyeUUEd8pWuSe1c=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMvLMaguJtWPLxy5J_qQHSj0RUsa0TaAxhVbI0=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOfe0QoHFoH7Uj6reGE5YjgEEwIDiu2bpEq1Ss=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMW7zRF62B1BLBJqtdmXvd6e-q_tDUj1uhCQFU=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNRCV_NhBtD5DOVZUtiSKrRtZq4e6vvLdQv3zI=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP8kDiewc78MC1Slp4Uiywo8nzETxyChYsX9Aw=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOy122axUVBuyVY2oG-LdtJ_W213T0c5MUz3AY=w150-h150-k-no-p'}]",5 months ago
2181,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Andrés Suárez,3,3.8. good food very small portions. good service. shame they allow people to break the law and be standing up without masks. i  dont make the rules but i shouldn’t have to ask a restaurant to enforce them,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNVRpXBR4kgFHV8HDn0vDKM6_L6GfJTrAhEoiu4=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPhYlmwupNQ8tPqKM3o_NoNcCX6tWu-_kxdBxla=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOXe2jUp8bwUjhIBQFDaV9zVyt_DdYT3J4AT3Z5=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOFMMfcPDijB1iUtfLIbw93FJRLTloi8qZ_Pw5k=w150-h150-k-no-p'}]",a year ago
2182,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Rafael Fernandes Ayres Fonseca,5,"Excellent experience at Nelita. My wife and I loved the starters, main courses and dessert. I believe that some of the bad reviews here are due to people who did not understand the proposal of the restaurant, which has a tasting menu.

Yes, the dishes are very expensive and the appetizers are relatively small, but this is the idea to try new (delicious) and varied foods/experiences in the same meal. Without wine, you will spend between R$300 and R$500 per person. However, if you are willing to spend this amount, it is very worthwhile.",,a month ago
2183,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,James Locke,5,"Excellent food, artistically prepared in front of you at the chef’s bar/balcão. Delicious food and reasonable prices.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNiBuMSUPQw2eoXfJ5woWJ_5wlUX10zDlDcmTDY=w150-h150-k-no-p'}],6 months ago
2184,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Simone de Lucia,5,"Amazing food and charming place.
You must go!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNgbHtKQW1eCB_aAi5MgzEOu9sleMGrhGP40mAW=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNpmca1sHcsmImkT8j9F3xh3UFNq8ar_11OzzVV=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO2jqSUhnJjNOX1TGv4FYZivey2V-UxZ1pj9xfV=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMAeWbRyMYbcQn0z_Qm7sGeCPe_Yz3JCgd657Xg=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNs6us3-QHLxeqJaUs2jqK_3Bc2_Kj3ZbmsPpMp=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMi55yH6q6UJNXyGJ_8TCDbJENVB98AvdFH9Pa2=w150-h150-k-no-p'}]",4 months ago
2185,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Mauro Tozzi,5,Restaurant is incredible including interesting menu and wine offer. You may choose sitting by the bar and kitchen or even decide for more private table in the back or close to the fuzz right after stepping into Nelita.,,11 months ago
2186,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Konstantinos Pappas,3,"Excellent service, ok food, I personally had an issue with the shrimp (not fresh), I complained and they replaced it. Too expensive for what is offering.",,6 months ago
2187,Nelita Restaurant,ChIJxRFEFEBXzpQRHeWNJX73-4s,Henry,5,"Very good! The quality of the ingredients, presentation, service and overall experience made it one of the best meals I have had in Brazil.",,a year ago
2188,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Denis Santos,5,"Visited Seen twice in a month. Both experiences were pretty awesome.
We went there on week days as we""ve heard it can get pretty busy on weekends.

We had a good time, the place was pretty beautiful and chill.
Bartenders were super friendly and drinks were amazing.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPrEouHNCUPsRrc5XH6rnQdi08ii0MwZ0fokKJp=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNg5jiwPO76VtZkWMdhAfJdKqzcccnm6CX0sC7K=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMxcGs9x7sX5O80U1m7IyY13fSGYVe2D4l8Fabv=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPFedoFNhxJZ1DfrzegXPeF-1eiNYwJEcRWTk2D=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNo9Rflq-RWdjsQcnGdcJd4XU8roCVttlslGcmq=w150-h150-k-no-p'}]",a year ago
2189,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Leonardo Nepomuceno,5,"Beautiful place with a great view of the city of Sao Paulo!  It""s in a good location, in the rooftop of a nice hotel therefore it""s really well-attended! It""s got good music and nice decoration.

Their food and drinks are amazing as well! Their specialty leans to a more Japanese type food. It""s perfect for dates and if the goal is to enjoy a couple of drinks and some appetizers, it""s not that expensive.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipODY6Zy92zKwnD6Cc7ezmcg3qBPoj6is5spJjCm=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOh2Qekoy3ePh9QCcEhBv0fg0ouC3MShdbIkBzB=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNcnwdsX6uPltkIMYAVGA98SB9Yb2wuXJI9_USP=w150-h150-k-no-p'}]",9 months ago
2190,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Laura Schoenmakers,5,Super tasty food and great place to sit. The view is super beautiful and the staff is friendly. Definitely try the sushi and sashimi!,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOf_zGpQYUN-ayn5J5ppfI_RXcIkPxh816D5gSe=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNh9NSd6rM8UnUqUNwL0FQuBuY7-tQL5lOGDr5N=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPlUx40ChLJYdpSRYU1t3piux1D2qKB2DshBGs6=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMRVSJSMHgjclEkY3x9bokIInq5O7ZB_FXy3_mk=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOSoAa0-8dt0RamDKgFtSwawWH_6E1EO3k_GlbH=w150-h150-k-no-p'}]",4 months ago
2191,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Mohamed from Dubai,4,"Located at the Roof Top of one of the considered best hotels in São Paulo on the 23rd floor

I’ve ordered

CALIFORNIA ROLL (04 units)

Very normal taste

LOBSTER TRUFFLE ROLL (04 unidades)

No Truffle at all !

Sparking water","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM63PC_lCOPJw8YaYwPuCmt9Dq_zlh2usdaYz_Z=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNgJKz2R5EwSBTXXjkqnREfFz3wib44igNB12MU=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMOvJfrlqa15PMyP4U_X5UFJbpekIvLSoUsDRmQ=w150-h150-k-no-p'}]",9 months ago
2192,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Gustavo Mustafa,3,"The three goes to the floor management. I came here to have a nice experience, and I got seated at the end of the sushi bar in a corner with a really bad chair. Asked many times to be moved around to any other place, but the preference was for the ones waiting in the lobby. I am very disappointed that a restaurant this nice can’t offer good accommodations. (Servers, host and food were amazing though)","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOC3ramTdzRz6nw2blzgn1ibgf554_O0fJ__kZE=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM20_O6zBMglWrWmUIfcrdqvzPYN0b-vWRTWdGO=w150-h150-k-no-p'}]",7 months ago
2193,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Maddie K,5,"The drinks and food were delicious. The view, prices and ambience was everything I wanted. I traveled from the US and was pleasantly surprised with how many employees knew English. I also REALLY appreciated the effort and patience from the non-English staff who allowed me to communicate via Google translate. Overall, great place and great vibes! Probably my favorite restaurant in São Paulo",,3 months ago
2194,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Lee Mercado,4,"This place has the best view of the city and has a great vibe. I wasn""t impressed by the food or the service.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNVwQpvHsxnptRXMInLHTRZxDnDZoETIi6J-d3F=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPixzae3NfZXL1KriCEXmfGTO6SGvwx_9Pkn00P=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPH5n6mQBbtVrcJnFQNu5J2Iz1EH7Tn-bANHy6K=w150-h150-k-no-p'}]",a month ago
2195,Seen - Restaurant & Bar,ChIJhZpBtchZzpQRnRjU1MnDvEY,Alberto Jacinto,5,"Gorgeous art deco bar at the top of the Tívoli Hotel. The drinks were fine. I really enjoyed the wagyu app. The manioc salmon was also very good, primarily because this was my first meal with vegetables here in Brazil. The view is spectacular and the service was excellent. My only wish is that I could’ve seen the food on the plate. Will come back next time for lunch.",,3 months ago
2196,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Maurício J. M. Resende,3,"A comida é boa, mas sem muita variedade. Pelo valor que é cobrado, o buffet deveria ter mais opções. Muitas vezes demoram muito para repor a comida, deixando os clientes com menos opções ainda. Enfim, vale mais pelo local, que é realmente muito bonito, do que pelo serviço do restaurante.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPcQO5bMB-31eKlMotkAz-bKmMaVg-GxROKP9sW=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMKPGiWdj6g2T8tQTMro92XNHTMsbAwybtGKs9p=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPmbQbpdfseHGTpZyD1J3FvUH4sth9Kc7ekLy2j=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPdOYs_CMcNcaAPYXQfjO2cTmQ3DhXOckMR4Ji4=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNAV9H3y9NXijQlnIiB9zjS6CAuBjh_eMNq_VIe=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPpn1cvuoUhYnnrJ4kUATwd1s2ylBkFigURt4sa=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNQ1Meauec3LEBLk8AkCQlzuO9yD-q2frd-BjoT=w150-h150-k-no-p'}]",3 years ago
2197,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Rafael Brandes Lourenço,3,"Buffet delicioso antes de um concerto da cultura artística, variedade impressionante, permite reserva de mesa. Havia desde atum selado até filet mignon, peras à gorgonzola, cuscuz marroquino e outros primores. Elenco 2 pontos negativos: 1) Buffet de sobremesa, com pouca variedade, cobrado, mas o principal foi o 2) Mau atendimento pela gerência, cara de poucos amigos, sem gentileza ou qualquer educação quando fomos tirar uma dúvida sobre vinhos em taça (não havia opção de brancos no cardápio). Não sei se voltarei.",,8 months ago
2198,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Pricila Gama,4,"É realmente uma experiência gastronômica. Queijos, pêras ao vinho, atum e saladas deliciosas. Além de acompanhar um vinho. O único porém é que a sobremesa não é incluída no valor do menu, sendo pago a parte. O buffet de sobremesas tem poucas variedades e sobremesas simples. Precisa melhorar muito a sobremesa, pois destoa do buffet de comidas.",,8 months ago
2199,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Gustavo Frederiksen,4,Ótimas saladas e pratos quentes bons. Alguns pratos quentes como peixe estavam muito cozidos. No geral o custo benefício vale a pena. E também pela conveniência por estar dentro da Sala.,,6 months ago
2200,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Adeilson Torres,5,"Minha experiência foi ótima, os preços são justos, nada exorbitante. O ambiente é elegante e os pratos são bem elaborados. Minha sugestão é ter uma variedade maior no cardápio, no dia que fui haviam somente uns 4 ou 5 pratos disponíveis, poderiam ser uns 7 ou 8, sem perder assinatura.
Minha dica é estacionar no estacionamento da sala, pra não precisar circular pelo entorno do bairro, que é bem decadente.",,a year ago
2201,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Lucas,4,O buffet e a tranquilidade do restaurante são um oásis no caos urbano. O preço realmente é alto.,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMUiAv-i0e4rDpTro2_KkbsH_fhAar2z1xhGb9x=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPdkoSSfbcKfaUEAGn6MLcwWizDj9zi2SsXLvJH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNA7s2dZ-qzW-5p2oPi3MSFWuLMnlgOlo-o9cY_=w150-h150-k-no-p'}]",6 years ago
2202,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,clarice rosenthal,3,"Já foi melhor, no gosto, apresentação e na variedade.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNVEMm59G3EavJP_x8aFU8uAWqy_rC6H6-JVQEr=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO67_MoWsjj8SthDNxvOVaeFYuDguGz9xYe4tE9=w150-h150-k-no-p'}]",5 years ago
2203,Restaurante da Sala,ChIJ9-VhjVxYzpQRVOBQt5ohttw,Mengxiao He,4,人非常多～比较嘈杂～,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOHHe9uYDCOCETZ2E56psWwJNryFvM0ySPvlKqG=w150-h150-k-no-p'}],10 months ago
2204,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Ricardo Gabriel,5,"Great presentation, delicious food, amazing service. If you like to see restaurant action, I recommend the first seat by the bar. You get to speak to the gentle bar tenders, ask for suggestions that match your dish and front seat row to the wide open window to the kitchen. You can even slightly feel the fire heat sometimes. If you want peace, I would suggest a reservation. The place is pretty wide and all staff is careful with health protocols.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOntxvsLGsmYklv0VDOst5qc0i8ybZH351sY6MR=w150-h150-k-no-p'}],a year ago
2205,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Daniela Gomes,5,"Great experience : good service, high-quality products, great meals and great place to celebrate","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM4wKcWcwQXlbfBbSFSFlk59BabDKvfSYa1yTQK=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPLCEa8QBRFBjfUKETyy-tIVdYY83gT_ZKV7ZEP=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPYrJWGLFlTipO2XutjgbFZ3BXlPsFlqGtnuCAW=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO8CV7WFfw1CEJHEGrs_0pZyil-dmh10yqHBM1I=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPNOadtAgG_Jqx8UfCJEjRSkg8qPBhJQLV_h5Zi=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNLOTQsSD3eoBm64F3G7vA-6aL6jY-sgBUHhjhF=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP_H1svvBW9VMKYIMd_mImeRxrSE-hys79TXRIu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMsRXM5ZkW5Nyw2_8Z-tZWpWS_ZvVPEPIaz-X5M=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtwCedmpdFmsGNDX6u69Xl7VUlZ5FnaRCqIkQC=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNN1KA-CVRfKcDJoMKtMhFSrKeIvumqWpCmzhnH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMHv2aLG1VVwvffrFsVDODR8HbpFivVXK2h083c=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMxjnUG-Lhfm__cqypGr8aXfsNTLHLGRiSD_Gbh=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNdpZDnPxHj-hOrtsw33ckpf1kVVcvPz6E254sA=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOAKXn5mXemQe7IXp16oKHkvPA9KJzo0vXDfCAB=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP5NKYgM1TUmrF65qmasOlg5ghtCJGiP2YzHOJp=w150-h150-k-no-p'}]",a year ago
