ID,idEstabelecimento,Nota,Data,Texto,PolaridadeValor,PolaridadeTexto
1949,ChIJkUoYbgD3zpQRqLKUbVYoFxM,1,5 months ago,"It has a great chicken pie and an excellent escarole. But above all, huge brigadeiros!",0.34,Positivo
1950,ChIJkUoYbgD3zpQRqLKUbVYoFxM,5,5 months ago,"My wife and I are regular customers. The owner himself is the one who does the service and takes care of the whole routine of the store, he has always served us with sympathy, politeness and cordiality.
The shop is clean, well decorated and well maintained, a good range of hot, sweet and savory drinks. A quiet place, the coffee is great and the meat sfiha is tasty, well seasoned and moist.",0.3240740740740741,Positivo
1951,ChIJkUoYbgD3zpQRqLKUbVYoFxM,5,6 months ago,"Bad service, I was there in a chat with someone else and we were treated rudely. We were aggressively approached to pay the bill and indirectly instructed to leave the establishment, which remained practically deserted during the time we stayed there.
I do not recommend.",-0.4999999999999999,Negativo
1952,ChIJkUoYbgD3zpQRqLKUbVYoFxM,4,10 months ago,"Nice atmosphere, tasty food, price compatible with the region and very friendly owner.",0.54375,Positivo
1953,ChIJkUoYbgD3zpQRqLKUbVYoFxM,5,6 months ago,Excellent for a cup of coffee. Various types of sweet and savory to accompany,0.45,Positivo
1954,ChIJkUoYbgD3zpQRqLKUbVYoFxM,5,a year ago,It's nice the service is not the best,0.8,Positivo
1955,ChIJkUoYbgD3zpQRqLKUbVYoFxM,5,a year ago,It has a divine integral esfiha!!!,0.0,Neutro
1956,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,4,3 days ago,"My wife loved it, Paula who helped us did a great job, congratulations and success!
Definitely super recommend to everyone who wants to surprise who you like.
A big hug to everyone.",0.4013888888888889,Positivo
1957,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,4,2 days ago,"The basket is prettier in person, everything is very tasty, and with a lot of care, it arrived at the agreed time, and detail, I closed the order today, I thank Paula for her attention and affection, thank you very much. 🥰💜.",0.12,Positivo
1958,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,5,3 weeks ago,Great job!!! He had all the attention and readiness to complete the delivery. I recommend 100%,0.55,Positivo
1959,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,5,9 months ago,"Professionals dedicated to what they do. They delivered to my mother, super punctual not to mention the care with the basket. Quality products and the basket is very well presented. Super recommended. I found their contact information on Google, I love finding professionals who love what they do... They deserve more than 5 stars.",0.3944444444444444,Positivo
1960,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,4,11 months ago,"I loved Paula's service…. I ordered a breakfast basket for someone from the company recovering from surgery, I ordered it in the afternoon and the next morning she already received it. Agility, great service, fresh products and a symbol that she will never forget... and a detail that caught her attention, our company has an orange logo and, amazingly, she put the bow in the same color, without even saying so.
Thank you Paula.
Mariana!",0.4000000000000001,Positivo
1961,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,1,3 months ago,"First I want to thank you for your attention and help!!!
I really liked the service, quality and affection ❤️ from the order to the delivery they are very helpful to help and very prompt to deliver this last minute order!!!
Those who received it really liked the items in the basket that was beautifully assembled and delivered!!
Thank you very much!!!",0.44951171875,Positivo
1962,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,4,a month ago,"I ordered from Curitiba to deliver to my sister-in-law in SP, and they were super helpful, quick in response and the wonderful basket, my sister-in-law loved it!!",0.6666666666666666,Positivo
1963,ChIJ9T8af1tZzpQRU4r_wSTy1Sc,5,a month ago,Super loved the basket and my boyfriend too. Very whimsical. Food packaged with great care. Gratitude made our day very happy with so many treats and delicacies.,0.4472222222222222,Positivo
1964,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,4,a week ago,"Great food and atmosphere, staff need work.  It’s hard to give my Amar.go experience a meaningful score - without doubt the food is really good, fresh, healthy and tasty.  Have visited a few times.

This latest, we were first there, ordered the brunch and then had to chase multiple times for service (ie as others were served).  When the brunch arrived (in parts, through chasing), it evolved that they’d delivered an item from another table by accident, which I’d started.

When presented the bill they charged not only the brunch but charged the item, their own mistake (a nice but unwanted item,
given a “brunch” is already plenty).

To receive mixed orders, chase on everything and be charged for small staff mistakes, sorry that’s not five star, it’s amateur hour.  Kudos to the excellent chef and menu though",0.236574074074074,Positivo
1965,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,4,10 months ago,"Nice coffee place. Espresso is good and they have various others beverages. Good food as well, and very kind staff. They serve breakfast in the mornings. Cakes are worth trying.",0.5133333333333333,Positivo
1966,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,2,a month ago,"Amazing coffee house in Pinheiros. Can""tgo wrong with any of their drinks. Very friendly staff... Ask for the carrot cake and the grilled cheese with croissant!",0.2364583333333333,Positivo
1967,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,5,a month ago,"Bitter

Pros:
+Comfortable, simple, rustic atmosphere. I went on a Saturday afternoon, it wasn't crowded, we managed to get a seat easily.
+Excellent service, everyone was very friendly, they served us quickly.
+I had the pleasure of enjoying some desserts on site such as cookies, lemon pie, cakes. Everything was very tasty, the lemon tart in particular was what enchanted me the most, I found the texture of the dough very good, very soft. As a drink, I tried juice and Italian soda with green apple and another one with red fruits (this second one I didn't like so much, but the one with green apple is very tasty)

Neutral:
-Considering the simplicity of the products and the region in general, I found the price neither expensive nor cheap

Cons:
-I found the variety of dishes very little

Would I go there again? Probably yes.",0.17640625,Positivo
1968,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,3,a week ago,"We went for a coffee after lunch and a sweetie. The experience was ok. No problems, but nothing memorable.
Drinks with milk tasted like vegetable milk, something that was not written on the menu and was not informed, it would be interesting to inform beforehand that they use vegetable drink. The lemon pie was good, it could just be a little more sour in my opinion, anyway it's an item worth trying.",0.3328125,Positivo
1969,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,5,3 years ago,"Great espresso, which for me already justifies a coffee shop being very good (which I consider the 4 stars). In addition, other factors that could take points away, do not: good and polite service, pleasant environment to stay, good filtered options for those who enjoy it.
I also had breakfast there where the natural juice was delicious and the grilled baguette with cream cheese, although tasty, seemed to save on the cream cheese (just a detail). There, we can buy grains to make at home. I'd say it's a great core coffee shop (for coffee seekers), but the brunch x value options didn't make me opt for brunch. Prices (except for brunch) are very fair and the flavor makes it worthwhile. Brunch, as I said, I cannot comment on taste.",0.5315277777777777,Positivo
1970,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,5,4 years ago,"Nice place, good food and fast service. I ordered a croissant (comes with 2 sides) and a cappuccino. I don't give 5 stars because I thought the service was a bit lacking. The guy who helped me couldn't tell me anything for sure - I asked about 5 things and, of them, to 4 he replied that 'I thought it was...' or that 'it must be...', I almost asked to call someone who could give me information for sure. I let it go because I thought he was a new employee and I felt goodwill on his part. But anyway, all he had to do was confirm the information with someone (the place is small and there were other employees very close by) and inform me that there was a menu in the house through QRCODE, which I only found out later, right in the corner of the table.",0.2289231601731601,Positivo
1971,ChIJJQkuGNVZzpQR1Qx5UVbG1zs,4,4 months ago,"I just went for 'a coffee' after lunch, but I confess that I almost fell into the temptation of picking up some of the great-looking sweets that are in the window next to the cashier.
Very cozy place, great for a mid-morning or afternoon stop.

Very good espresso, very tasty, but if you like more, go for a double.

For those who have a grinder at home, it is possible to buy coffee beans from the brand itself.",0.26875,Positivo
1972,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,4,3 years ago,"Pleasant atmosphere, clean, cozy decor, airy and very kind service. There are two environments: indoor and outdoor. We ate a heart of palm pie (wonderful, tasty and juicy filling), a Cappuccino (delicious), a coffee and a tostex (very good). Then we ordered a pudding and a banoffe (delicious too). There is a space where you can visit and interact with the kittens that are available for adoption. The visit is very organized and costs R$12 for 20 minutes (worth every penny). We love it and will definitely be back. Accept debit, credit and Alelo Meal. There are super cute store-themed mugs, socks, t-shirts and eco-bags to buy. There is no parking, but on the street there is a blue zone from Monday to Saturday and Sunday is free. I gave four stars for the service, as the place of payment/order is a little confusing because it does not have a defined queue, it is a little messy, but nothing that hinders the experience.",0.3499206349206349,Positivo
1973,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,3,3 years ago,"You know that place where you can stay for hours and come back many times without fear of getting sick?
Excellent service, cordial, friendly, practical and super relaxed. The price of the menu is very fair for the region. We ate the pudding of the cat and a banoffinha to drink, there were 2 espressos. Everything delicious. But the big difference is the area for the kittens that are up for adoption, you pay according to the time you stay with them and enjoy a few minutes with incredible company. You know that stressful day at work when you wanted to escape for a few minutes? All you have to do is go to the cat dripping and recharge your batteries with the animals. Highly recommend!",0.3217176870748299,Positivo
1974,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,4,3 months ago,"I loved the place so much.

I visited last Monday with my boyfriend, we were well attended and the atmosphere is very pleasant.

The coffee is wonderful and served in a very fun way, I tried the pies and pudding too, all very good.

The kittens' space is super cozy and you can see how loving they are and how careful they are to interact with humans. They are all up for adoption and I am very happy to see how these projects have helped them find a home.

I intend to go back to use the coworking space upstairs one day, and to buy the sock with the coffee brand, since when I went it was sold out.",0.4451282051282051,Positivo
1975,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,4,8 months ago,"Nice place and has the nice part of being able to pet the cats (which are in a closed and reserved area, being charged something around 12 reais to spend 15 minutes with the cats). The cafes are delicious but the sweets and snacks are very common, tasty but nothing special. Worth the visit, maybe not the return.",0.358392857142857,Positivo
1976,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,5,5 years ago,Pleasant environment. Delicious coffee and heart of palm pie. The cats have a good space for them and we can interact with them paying a fee. I recommend!,0.8694444444444445,Positivo
1977,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,5,a year ago,"Good coffee, good service and nice atmosphere! Even if you're not a person who likes animals very much, the cats in this cafe have their own space, if you don't want to, you won't even see that there are cats there. But if you like, the kittens are cute and very well taken care of and are available for adoption.",0.51375,Positivo
1978,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,3,2 years ago,"It is a cafeteria with a place to interact with cats from the NGO SOS Gatinhos. It has vegan options, but few. A bread with hummus and spice cake. The milks can be replaced with Nude's oatmeal vegan. The space with the kittens is really nice and not expensive. There is a person to give directions so as not to stress the pets. Here you can adopt cats.",0.2166666666666666,Positivo
1979,ChIJ3QoilSRYzpQR1vWdCJ0kKY0,5,4 years ago,"Amazing coffee shop! Nice place with excellent service! In addition, it houses an area in partnership with an NGO for cat adoption ❤️ The food is served in a very creative way, it is delicious. It is worth it!",0.7291666666666666,Positivo
1980,ChIJOSnrkudQzpQRLvsGnyS9JCs,5,4 years ago,"Love it! Best place in the area, cozy, fair price, great service, delicious food!",0.6541666666666667,Positivo
1981,ChIJOSnrkudQzpQRLvsGnyS9JCs,1,3 weeks ago,"There at grandma

Pros:
+Place with an absurdly nostalgic appearance and sound that represents my grandmother's old house, it is a simple, small and comfortable place with many vintage decorations.
+Despite the place being small, I easily found a vacant table.
+The place has a wide variety of dishes that include cakes of different flavors, brownies, cookies, savory pies, snacks, etc...
+I had the pleasure of trying some cakes there, some are 'good' others are great. For example, the brigadeiro cake is well stuffed, not too sweet, very moist, I liked it a lot, curiously I found it quite nostalgic and extremely tasty, mainly because of the filling that reminds me a little of my grandmother's chocolate cake, while the chocolate cake white chocolate with strawberry was much sweeter, with a more intense sweetness, which I confess I didn't like as much as the brigadeiro, but my wife loved it.
+Considering the region, the quality and quantity of the products, I thought the price was very good.
+Service was absurdly fast.

Cons:
-The place has few tables available, despite that, we went on a Friday night and luckily we were able to sit down without a problem.
-I didn't ask if there was one, but I confess that I missed a menu to see all the options in the establishment.

Would I go back again? Most likely, I would love to try other dishes, especially savory ones.",0.1825069444444444,Positivo
1982,ChIJOSnrkudQzpQRLvsGnyS9JCs,5,a year ago,"This cafe is very nostalgic and the name says it all, it really reminds me of a grandma's house! And with delicious cakes and sweets!

The carrot cake here is fantastic, very fluffy and with just the right amount of chocolate. The space is small and it gets a little full especially after lunch with people going there to get dessert. I highly recommend!",0.1034740259740259,Positivo
1983,ChIJOSnrkudQzpQRLvsGnyS9JCs,5,a year ago,"The place is very small, but I thought it was a treat !!!!
I ate the coxinha that so much talk about in the reviews and it's really delicious!!
It has a kit of 8 that you can take home.
The cheesecake is really good too!!!
I want to go back to try the coconut cake !!!",0.28130859375,Positivo
1984,ChIJOSnrkudQzpQRLvsGnyS9JCs,5,a year ago,"Small place, few seats but very cozy, good music and at the ideal time to talk. Delicious coffee, snacks, pies, sweet cheese bread, cakes and puddings, all delicious and fresh. There's water in the clay filter, anyway, it's grandma's real house.!!",0.38525,Positivo
1985,ChIJOSnrkudQzpQRLvsGnyS9JCs,5,4 years ago,"I knew grandma through delivery and went in person, I saw the new backyard they inaugurated, it is beautiful, it looks like a backyard of a house (in a way it is), I find it impressive how they manage to make the environments cozy and with the look and feel of a grandma's house same. The whole place is decorated in an old-fashioned way, the way the sweets are laid out is wonderful. The snacks are freshly fried and arrive warm and crispy, worth a try. I think the portions of sweets are smaller than the traditional one, which can be a positive point, but the value is proportional, it's a little cheaper than the average.
Super worth the visit.",0.2770276292335115,Positivo
1986,ChIJOSnrkudQzpQRLvsGnyS9JCs,1,a year ago,"The sweet and savory house with vintage decoration, pies and savory cookies, cakes all sold by unit I tried the heart of palm pie, coxinha and cheese ball. Pie with high filling and thin crust could be improved, the coxinha and cheese ball, despite being fried at the time, seemed to be frozen because there was external crunch but the core was cold,. It happens.
I will continue to visit to taste the other treats.",-0.1025,Negativo
1987,ChIJOSnrkudQzpQRLvsGnyS9JCs,5,8 months ago,"I went to try the coffee... But first the savory pies, very good... The pepperoni cake, delicious... And to accompany the coffee, a banoffee",0.7200000000000001,Positivo
1988,ChIJA5oTV6hZzpQRX9jZ7DsK04U,2,2 months ago,"They hire an employee and don't train 🤣, the employee doesn't know how to make a milk shake (?????).
Opening the franchise by the way is easy, difficult is to maintain.
The Croissant Ice Cream is incredible 🤣, hot on the outside and ice cream on the inside, magnificent, an experience that few establishments have.
High value for low quality.👎👎👎",0.227037037037037,Positivo
1989,ChIJA5oTV6hZzpQRX9jZ7DsK04U,5,3 years ago,"Expensive and bad salty. first time I ordered a cheese bread that was raw and a very bad coffee. In addition to the slow service. Unprepared employees, just bad experiences.",-0.4415384615384614,Negativo
1990,ChIJA5oTV6hZzpQRX9jZ7DsK04U,4,3 years ago,"Best prices, best attendants, super attentive and the best cappuccino !!!!",0.7466666666666667,Positivo
1991,ChIJA5oTV6hZzpQRX9jZ7DsK04U,3,a year ago,Very good,0.91,Positivo
1992,ChIJA5oTV6hZzpQRX9jZ7DsK04U,5,3 years ago,"What a delightful place, and great quality products I recommend.",0.9,Positivo
1993,ChIJA5oTV6hZzpQRX9jZ7DsK04U,3,4 years ago,This place is cool,0.35,Positivo
1994,ChIJA5oTV6hZzpQRX9jZ7DsK04U,5,5 months ago,"Great coffee, a wonderful place!",0.9,Positivo
1995,ChIJA5oTV6hZzpQRX9jZ7DsK04U,4,4 years ago,Great coffee and service.,0.8,Positivo
1996,ChIJCQAAWFNazpQRTZoCB_4lYcA,5,3 weeks ago,Good place tô hang along but expensive for what is serve,0.0999999999999999,Positivo
1997,ChIJCQAAWFNazpQRTZoCB_4lYcA,4,11 months ago,"Great view of the city at night, you can go for free to the rooftop. The bar and restaurant are expensive.",0.2333333333333334,Positivo
1998,ChIJCQAAWFNazpQRTZoCB_4lYcA,5,a year ago,Very Nice bar and sao paulo views,0.78,Positivo
1999,ChIJCQAAWFNazpQRTZoCB_4lYcA,5,3 weeks ago,"Beautiful place with eye-popping gastronomic varieties that blend with MAC art and Niemeyer architecture. All punctuated by the green of the park.
Even on a Sunday with a crowded park, the museum and its cafe remain calm.
Not to be confused with the rooftop restaurant, the cafe is located on the mezzanine floor.
In my opinion it is an unmissable tour!",0.1124999999999999,Positivo
2000,ChIJCQAAWFNazpQRTZoCB_4lYcA,3,a year ago,"Artisan coffee shop, with own production.
Average prices, but worth what you get. A grilled cheese bread with cheese (which is the best I've ever had) costs R$12. We spent R$79 on breakfast for two. It is located at MAC USP, in Ibiraquera Park. The space is huge, a beautiful outdoor area, with direct views of the Ibira River! The interior is very spacious too, with a very cool decor. Wonderful service.",0.4254545454545454,Positivo
2001,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,6 months ago,"Very disappointed. The cafe is beautiful, the window is eye-catching, the comments are excellent but the cashier was handling money and right after that she took two cheese breads with her own hands without washing them, not even sanitizing them with alcohol… detail: - without gloves.
If that's the case in the eyes of customers, I don't even want to imagine what things are like behind the counter.
I suggest that the owners and those responsible for the establishment search the cameras and check what I am saying to guide the employee regarding hygiene.",0.2229591836734694,Positivo
2002,ChIJCQAAWFNazpQRTZoCB_4lYcA,5,6 months ago,"Stylish cafe, in a pleasant environment to be. Very spacious, with lots of furniture (sofas, armchairs, tables), great for reading and relaxing. Good service. Great products and the price is medium to expensive.",0.4619047619047619,Positivo
2003,ChIJCQAAWFNazpQRTZoCB_4lYcA,5,3 years ago,"The cafe is on the mezzanine of the museum building, beautiful architecture, spacious, beautiful and pleasant environment. Attentive and polite service.
I tried an Italian soda and a cheese bread, both very tasty.",0.5055555555555555,Positivo
2004,ChIJcZbjn9VZzpQRFSUcBEhHY_s,5,a year ago,Ok,0.5,Positivo
2005,ChIJcZbjn9VZzpQRFSUcBEhHY_s,5,4 years ago,Ok,0.5,Positivo
2006,ChIJcZbjn9VZzpQRFSUcBEhHY_s,4,2 years ago,"quick service, friendly staff, the store is quite small with only 2 tables, there was no place available to sit and have a coffee",0.1716666666666666,Positivo
2007,ChIJcZbjn9VZzpQRFSUcBEhHY_s,3,3 years ago,"Little emphasis is given to coffee. There isn't a wide variety of ways to serve it. The strong point of the house are the traditional Kopenhagen chocolates, with a good variety of products on offer. Prices as usual are somewhat high. But the quality remains the same, very good!",0.1950925925925926,Positivo
2008,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,5 years ago,"Fast service, well-brewed coffee and great quality chocolates. Lacks promotions.",0.5,Positivo
2009,ChIJcZbjn9VZzpQRFSUcBEhHY_s,5,4 years ago,A very pleasant atmosphere. .light up the store,0.9533333333333333,Positivo
2010,ChIJcZbjn9VZzpQRFSUcBEhHY_s,3,5 years ago,"I went to this store at the end of 2020 and today, 01/09/21, I returned to have a coffee and buy some chocolates.

It is unfortunate that a franchise of this size, in this place, has such poor service.

I look for other stores to go to, but I won't go back to this one.",-0.205,Negativo
2011,ChIJcZbjn9VZzpQRFSUcBEhHY_s,5,4 years ago,"I go almost daily. The service there is great. Coffee well taken, the attendants are a friendliness apart. I love them all. I even understand those who complain about the lack of a place to sit, but I don't agree that this is a reason for a low grade. If you put more tables, nobody passes. As it is, it's great. My kopenhagen from the heart. ♥️",0.4333333333333333,Positivo
2012,ChIJoU3JAmNezpQRI-2wOMJPEY0,4,10 months ago,Show,0.0,Neutro
2013,ChIJoU3JAmNezpQRI-2wOMJPEY0,4,5 years ago,"Dishonesty is the right word to rate the ice cream maker.

You pay for ice cream, and you get half.

If I had looked at the reviews for the place, I would not have consumed it.",0.0595238095238095,Positivo
2014,ChIJoU3JAmNezpQRI-2wOMJPEY0,5,3 years ago,"You can park on the street!

Simple ice cream parlor with delicious ice cream and gelato! I recommend!

There's root ice cream per kilo or gelato! The crunchy gelato is one of the best I've had!

It was so tasty that we ate it quickly and didn't take a picture of what we bought!

There are tables inside and outside!",0.4833333333333333,Positivo
2015,ChIJoU3JAmNezpQRI-2wOMJPEY0,5,3 years ago,"I had an excellent experience at this establishment. The service was courteous and the variety and quality of gelato is great. I tasted the tangerine and red fruit sorbets, highlighting the natural flavor of both in which the fruits are very apparent. I recommend.",0.4275,Positivo
2016,ChIJoU3JAmNezpQRI-2wOMJPEY0,5,2 years ago,Unique ice cream! Sweetens the soul and refreshes the heart! Even more so with Marcelo so nice that he does everything with so much affection and dedication!!!🍦🍧🍨,0.519140625,Positivo
2017,ChIJoU3JAmNezpQRI-2wOMJPEY0,5,a year ago,"The ice cream parlor has 02 types of products, 01 of which are mass ice creams and another type called 'Gelato'. I tried the Gelato and chose the flavors of Dulce de Leche and Gianduia, both delicious. Depending on the movement (lunch time), there are not many tables to sit, but the service is fast.",0.3166666666666666,Positivo
2018,ChIJoU3JAmNezpQRI-2wOMJPEY0,5,3 years ago,"I really liked the property. I recommended it to acquaintances and my family and I went often. However today I had the unpleasant situation of finding a hair while eating the ice cream, when paying we commented in low volume (because it was full) with the owner, who was always polite with us, but at that moment it seemed like someone else. First he ignored us when we spoke the first time, then he said several times that it was ours, 'it could only be ours'.

He didn't even try to find out when we commented that he wasn't even the color and size of our hair. And despite not having charged for the ice cream, in addition to being rude, he didn't even apologize, a 'I'm sorry', nothing, we left looking like we were acting in bad faith. We didn't charge him and I was going to pay anyway, but the hair-eating situation was bad and the customer service managed to be even worse.

I felt unprepared in this regard. Our intention was just to warn him to investigate and avoid it in the future, but I left feeling bad and even though it could be something punctual, I don't want to run the risk of going through that discomfort again.",-0.1388888888888888,Negativo
2019,ChIJoU3JAmNezpQRI-2wOMJPEY0,5,3 years ago,"The ice cream here is simply spectacular!! A huge variety of flavors and all very good!
Cream cheese ice cream is our favorite!",0.7406250000000001,Positivo
2020,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,5,a year ago,"The business is below street level and had the smell of a sewer. Whenever a person went to the toilet, the place would smell like the toilet. It also seems the owner spends more time responding to Google reviews than he does putting care into and checking details of his business.",0.1444444444444444,Positivo
2021,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,5,3 months ago,"Cool atmosphere.
Thailand icecream is delicious!
Bubble tea too...the best in region!
Large visited by youngers.",0.6410714285714286,Positivo
2022,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,5,3 years ago,"Great place to charge your phone and get on the WiFi while you enjoy a bubble tea, but I’d skip the food. I got the salmon sushi sandwich, and thought it had way too much mayonnaise.",0.4666666666666667,Positivo
2023,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,4,2 months ago,"Their bubble tea is ok. Not as good as the real one. A bit expensive too.
*in response to your question, I""ll point some reasons:
1) It should be less sweet
2) the tapioca pearls are smaller and not as chewy as the ones I""ve tried.
3) the matcha one was way too artificial.",0.0604166666666666,Positivo
2024,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,5,5 months ago,"Tea Station is awesome!

If you got no time to breath but you want to drink a bubble drink, go to Tea Station Express across the street. Otherwise, sit down, relax and enjoy your cold drink in this cool environment hidden underground.

The walls are covered with post-its from clients, so while relaxing you can share some ideas or just leave your art for others to ser.

Service is great and everything is clean and organized.

2 thumbs up!",0.2607638888888889,Positivo
2025,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,5,3 weeks ago,"Soooo sweet
I wish it was a little less sweet.
And the blueberry bubble tea was an artificial taste.",-0.0508333333333333,Negativo
2026,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,4,5 years ago,One of oldest tea houses of the area. Friendly staff and a lot of options of tea,0.375,Positivo
2027,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,4,3 years ago,"The entrance is down the stairs, you have to consult the menu at the first bar and place your order there, then take the note the other bar at the back of the place. They have various typea of bubble tea, also types with milk. Price from 10rs to 17rs, you can add flavors or tapioca balls extra. On the walls there are hundreds of post it notes, you can leave a message or comment. There""s kpop music playing on the background which gives you a better Asian feel😀",0.0586805555555555,Positivo
2028,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,2 months ago,Amazing quality coffee in this tiny Brigadeiro store!,0.3,Positivo
2029,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,7 months ago,"Nothing amazing, but I liked the cake. Tailored sweetness. I just think the dough could be more moist, I thought it was a little dry. But the taste was delicious. I took the Belgian bitter chocolate and my sister the Caramelo & Flor de sal.
I thought the price was reasonable...even more so after one I went to see, also in the Campo Belo region, where they charged me R$10.00 for a miniature.

The Cakes cost R$16.00 each and I even ordered an espresso, which I don't know the price. I know that the total came to R$40.00.",0.3045833333333334,Positivo
2030,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,a year ago,"I never ordered brigadeiros, only cakes, and I love them!
It's very difficult to find a place that produces this quality of cakes! I ordered a pistachio cake and it was a big hit with the family, then we ordered the salted caramel cake, which was amazing!
The price may seem steep, but the professionalism and quality of the ingredients make up for it! here we always order on special occasions.",0.1845238095238095,Positivo
2031,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,3 years ago,"I've known them for almost 9 years, they were the gourmet brigadiers at my son's party... Today my new passion is pistachio cake 😍😍😍",0.1363636363636363,Positivo
2032,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,3 years ago,"The pistachio cake is without a doubt the best I've ever had, but if you order it, prepare for a scare, the piece is super small and costs 22 reais. Despite being good, I don't think this price is fair to consumers. I don't ask anymore",0.4966666666666667,Positivo
2033,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,6 years ago,"I didn't like the cake. I found it super dry.
The brigadier I found quite normal. Service super dry like cake. The guy who was in attendance, I told him it was my first time there, didn't even make a point of knowing if I liked it anyway. Wouldn't go back.",0.1916666666666666,Positivo
2034,ChIJAQDMvNVZzpQRrwqLrcpWOe4,4,4 months ago,"Taking into account my gastronomic experiences around the world, I have never eaten sweets and cakes so delicious. The service, in a subtle, polite and very helpful way, boosts the pleasure and desire to return to the place. Simply thank you!",0.2166666666666666,Positivo
2035,ChIJAQDMvNVZzpQRrwqLrcpWOe4,5,5 years ago,"Very tasty all the products they have to sell. The place is small and you can't go in big groups, but the sweets are delicious. We also love the pistachio cake, we've ordered it several times - it's simply divine. It costs around 120 reais (the big one is about 800g I think) plus 35 reais for the additional pistachio paste / syrup - which is VERY worth buying.",0.2044444444444444,Positivo
2036,ChIJFx7_O-NbzpQR5RPY4TgasXs,4,3 months ago,An excellent Italian style pastry and coffee shop with a very pleasant Brazilian atmosphere. Clean and very fine sweets. Special thanks to Ms. Cida.,0.4884013605442177,Positivo
2037,ChIJFx7_O-NbzpQR5RPY4TgasXs,5,a year ago,"A nice and small bakery/café in Oscar Freire. A bit expensive, but this is an expensive street, so you can also expect to get what you pay for. Good selection off cakes and small Brazilian sweats (brigadeiro). A pitt stop here, from the fashion shopping, is highly recommend.",-0.0057142857142857,Negativo
2038,ChIJFx7_O-NbzpQR5RPY4TgasXs,2,3 months ago,"It""s a sweet, small, chic coffee shop. Great place to people watch",0.3,Positivo
2039,ChIJFx7_O-NbzpQR5RPY4TgasXs,5,a year ago,"Amazing place. But, customers care should be better.",0.55,Positivo
2040,ChIJFx7_O-NbzpQR5RPY4TgasXs,5,5 months ago,"Bad ice cream. No taste, very sweet, with cristal ice pieces",-0.1224999999999999,Negativo
2041,ChIJFx7_O-NbzpQR5RPY4TgasXs,5,a year ago,Good coffee Nice view,0.6499999999999999,Positivo
2042,ChIJFx7_O-NbzpQR5RPY4TgasXs,5,7 months ago,Things can be really slow here...,-0.3,Negativo
2043,ChIJFx7_O-NbzpQR5RPY4TgasXs,5,a year ago,Show,0.0,Neutro
2044,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,a year ago,"Little, but is a cool place to know and to prove different bakery options",0.0541666666666666,Positivo
2045,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,3 months ago,"Very good place, good looking coffee shop, the bakery is very good also, the only bad this is the parking space the rest is good",0.4199999999999999,Positivo
2046,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,8 months ago,I love it. In this place I am feel in the another country. France coffee,0.5,Positivo
2047,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,8 months ago,Cosy place. Nice atmosphere. Very hipster!,0.425,Positivo
2048,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,a year ago,"Great ambiance, gourmet food!",1.0,Positivo
2049,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,9 months ago,This bakery is amazing,0.6000000000000001,Positivo
